,Geo_FIPS,year,Geo_NAME,vehicles_per_worker,pct_unemployed,average_commute_time_per_worker_drive_alone,pct_car_wrkr_cmute_01_to_14_min,pct_car_wrkr_cmute_15_to_29_min,pct_car_wrkr_cmute_30_to_44_min,pct_car_wrkr_cmute_44_to_59_min,pct_car_wrkr_cmute_over_60_min,total_workers,land_area,total_population,ln_average_commute_time_per_worker_drive_alone,ln_vehicles_per_worker
1769,33011,2014,"Hillsborough County, New Hampshire",0.8649620745166857,6.727015484580921,26.87047512814384,0.252401898072875,0.3415868582408677,0.1943282075851559,0.07972008012273253,0.09152442163313779,206853,2269220216,402776,3.2910281049475776,-0.14506961750083613
1770,33013,2014,"Merrimack County, New Hampshire",0.8693318476444131,6.006944873521743,26.362889615723525,0.245476751782316,0.3444769506064135,0.20761496293350754,0.07889056153605817,0.07444542278524158,73591,2419397069,146880,3.271957324860159,-0.1400303536031546
1771,33015,2014,"Rockingham County, New Hampshire",0.8718681582151893,6.184233224081422,29.17359859110811,0.21902360393019818,0.31770662635694175,0.21600706311994597,0.10390009965955227,0.10423452768729642,158493,1799805954,297702,3.3732641424382233,-0.13711706121158118
1774,34001,2014,"Atlantic County, New Jersey",0.8136609432945059,12.817763328643435,23.068913308448238,0.25384229526260826,0.3693290682279803,0.1429029578889373,0.04049931336189529,0.05699507429670989,122422,1439268063,275325,3.1384859669777567,-0.20621153133220282
1775,34003,2014,"Bergen County, New Jersey",0.7334618992778955,7.328741657645592,27.34139925274648,0.18789502382589318,0.28470875512671584,0.18279320073018657,0.07345487304710652,0.07952632701927408,440241,603586345,920456,3.308402009676968,-0.3099796264729731
1776,34005,2014,"Burlington County, New Jersey",0.8675428335512282,8.76277595231412,27.61580236934502,0.2173129629102772,0.3365197682247954,0.2082989558735668,0.08840460136371826,0.08806319762534733,217995,2068300082,450155,3.31838815849306,-0.14209039252851016
1777,34007,2014,"Camden County, New Jersey",0.8164147978126164,11.374430354483058,26.382183352421183,0.20769380221488246,0.3375178833212639,0.19511365844181075,0.07907077379585636,0.07123302188388647,233521,573074122,512632,3.272688909308619,-0.20283272252157258
1778,34009,2014,"Cape May County, New Jersey",0.8225144384516252,10.218612323304031,23.25667163931709,0.29145334737770373,0.37829164931533693,0.10932562526026994,0.04595448644146682,0.061680915170369645,41902,651209912,96286,3.1465920430991408,-0.19538924214820538
1780,34013,2014,"Essex County, New Jersey",0.6587712051753427,13.70013392759128,28.06288423444299,0.13707190269788422,0.2759445885270372,0.18555245453919994,0.06329662966386379,0.06750842808384111,343784,326917586,789616,3.334447857504701,-0.41737898962515696
1781,34015,2014,"Gloucester County, New Jersey",0.8967647252097343,9.862643692874881,28.37436113846298,0.22559874654928,0.2888383197791539,0.23855107065582332,0.10640901290755801,0.09532940386480639,136959,834029328,289705,3.3454859606040657,-0.10896174206365432
1782,34017,2014,"Hudson County, New Jersey",0.4213621376900743,10.295159066951374,29.705286890903235,0.08154427697028169,0.16516361680927452,0.12673699527100765,0.0574786088221804,0.0502981321270976,325136,119573222,654878,3.391325039761512,-0.8642626305094625
1783,34019,2014,"Hunterdon County, New Jersey",0.8518254533935218,6.973973212363083,32.5249250004491,0.1815225576778257,0.2694085027726433,0.2251317861299377,0.13514068597247894,0.141541726569453,63135,1108070854,126746,3.4820067184911943,-0.16037364004992508
1784,34021,2014,"Mercer County, New Jersey",0.7723880818174813,10.354869260026437,24.455237118249237,0.23669613927178867,0.35755822822657907,0.1385822639598245,0.05488128581104582,0.06883653382637402,168717,581627710,369526,3.1968443900493733,-0.2582681586122272
1785,34023,2014,"Middlesex County, New Jersey",0.7730066543191508,8.419412624657685,28.63922844846433,0.18485419622625526,0.28853158552339003,0.1959721310433917,0.0850733783697931,0.09314182249422927,389822,800274372,824046,3.354777402080974,-0.25746762199819584
1786,34025,2014,"Monmouth County, New Jersey",0.794222678880414,8.530080133955268,29.682938913150313,0.23344460752204174,0.26435734777445785,0.16265881091911547,0.08778867945677646,0.12845688504664057,298789,1214199010,629702,3.390572433381873,-0.2303914050638637
1787,34027,2014,"Morris County, New Jersey",0.8318132732589414,7.025733834876684,27.983336104491123,0.22406076798333455,0.29847106195776896,0.21002468487617337,0.09451809447998746,0.08967850383398891,247249,1192131785,497103,3.331609193884302,-0.18414729452853132
1788,34029,2014,"Ocean County, New Jersey",0.8595980660471136,9.96390105776572,30.183135260678597,0.2509040469395352,0.2825235318100438,0.18623810114689876,0.08463917891266197,0.1420993388048854,236407,1628651034,581413,3.4072833333210153,-0.15129036404517054
1789,34031,2014,"Passaic County, New Jersey",0.7648957657072784,9.799667231819278,24.818372004564473,0.21537243785032537,0.32681847048753326,0.19115684451766699,0.058541726108845914,0.05501201115518781,221808,480889159,505403,3.211584185544807,-0.2680157084164316
1790,34033,2014,"Salem County, New Jersey",0.8927307474518686,12.35441812626675,26.420006787074392,0.27157598499061913,0.34012844566315487,0.19566315485640062,0.07786116322701689,0.07165536152402945,28256,859839842,65501,3.274121555985683,-0.11347025818187684
1791,34035,2014,"Somerset County, New Jersey",0.8246606746479386,6.535431318436749,29.216066655966728,0.17833241628171825,0.325890286503986,0.21698934087448335,0.0982674122509565,0.0973780854521491,164886,781585023,328704,3.3747187858984113,-0.19278328071296774
1792,34037,2014,"Sussex County, New Jersey",0.8680707712532866,9.397060245624214,37.759315969800795,0.17874248445939062,0.22844331862980594,0.17949949775079704,0.1300752645907033,0.2435107947183765,73024,1341722596,146888,3.631232225906671,-0.14148203394353542
1793,34039,2014,"Union County, New Jersey",0.7315983339032047,10.723649534415419,27.087279127208728,0.18005332477998517,0.2866788284585931,0.19164043862638575,0.07524407112643586,0.06826774652687288,257368,266407132,545236,3.2990642127806398,-0.3125236398009819
1794,34041,2014,"Warren County, New Jersey",0.8541460480099358,9.481740202373002,34.78290048362699,0.23636548223350254,0.20621319796954315,0.1778274111675127,0.11788832487309645,0.21474111675126903,51531,924474705,107624,3.549125900607867,-0.15765308341012857
1795,35001,2014,"Bernalillo County, New Mexico",0.8435659722563583,8.66126845235106,21.299667000153356,0.23767475084186537,0.46538657777475423,0.1685533521548352,0.031831014660362596,0.028130208510493554,305151,3006515731,671429,3.0586914387975535,-0.1701171675396057
1797,35005,2014,"Chaves County, New Mexico",0.8605494086226632,7.406649616368287,18.467952166177017,0.47116714754357536,0.31627208410734753,0.08553021619698827,0.043397494170190905,0.03881269515038931,26210,15708999673,65850,2.9160369145491756,-0.15018424647495565
1798,35006,2014,"Cibola County, New Mexico",0.8098251635739568,15.813266104494481,22.053074280298542,0.45552129724791596,0.24060751398880895,0.10996916752312436,0.05469909786456549,0.10311750599520383,9323,11757111067,27392,3.0934520153171428,-0.2109369020536233
1799,35007,2014,"Colfax County, New Mexico",0.7991722506897911,7.474457788134075,15.053523639607493,0.6474107695481741,0.14276872292139467,0.06313183412420054,0.03527955436352383,0.03651743346399835,5074,9733541340,13264,2.7116120926685707,-0.22417877360971383
1800,35009,2014,"Curry County, New Mexico",0.8977440828402367,8.848153697012426,14.509013167484573,0.5176697956929873,0.33655438983986746,0.06644579422050433,0.010399411006810234,0.015967237253819253,21632,3638239921,50173,2.6747700540722206,-0.10787023699737476
1803,35015,2014,"Eddy County, New Mexico",0.8718392224693189,7.225162331569268,17.820708947069363,0.5312526218642504,0.2745616242973404,0.07601308834633778,0.034650557932712475,0.043292222501887745,24282,10815082211,54834,2.880361205037469,-0.13715024997500969
1808,35025,2014,"Lea County, New Mexico",0.8801252640011652,6.253324468085106,18.525968292963803,0.47501663094094165,0.3151008943750462,0.09764210215093502,0.017148347993199795,0.057875674477049305,27462,11372050898,66876,2.919173439341858,-0.12769103618416844
1809,35027,2014,"Lincoln County, New Mexico",0.7993433514332617,8.436167825891856,20.787357132778325,0.45942688805570436,0.25682913765399035,0.1339046598821639,0.044456347080878415,0.054365291912158546,7919,12512499304,20162,3.0343449717487454,-0.22396469907219066
1810,35028,2014,"Los Alamos County, New Mexico",0.8174495121397777,3.655913978494624,15.18359375,0.4383285984848485,0.4015151515151515,0.02947443181818182,0.024857954545454544,0.014914772727272728,8814,282741293,17974,2.720215486372661,-0.20156613696830977
1811,35029,2014,"Luna County, New Mexico",0.8092043314500942,14.576539183713805,20.136399578281498,0.5419876247000884,0.2352569768910216,0.045839121101149134,0.05632024245485541,0.07879782800858694,8496,7679795371,24947,3.00252910161117,-0.211703820946948
1812,35031,2014,"McKinley County, New Mexico",0.7774640189469849,13.913644744929318,23.07032356465846,0.36913472854730595,0.2695082638284808,0.14189223762984188,0.0758839482167528,0.08294530010745535,21956,14114969857,73082,3.1385470974301106,-0.2517179138812935
1816,35039,2014,"Rio Arriba County, New Mexico",0.8538818758584603,13.363927900033175,25.71285785678589,0.3053130287648054,0.2403384094754653,0.20839255499153977,0.11377326565143824,0.08020304568527918,15289,15179491032,40155,3.2469911725015126,-0.15796241342738448
1818,35043,2014,"Sandoval County, New Mexico",0.8559378978639128,9.175538188165364,29.28652732803454,0.2042031326296811,0.27123164181346954,0.2714570108552755,0.13441385268376968,0.07566765578635015,56552,9610446460,135191,3.3771275921184176,-0.1555574546966181
1820,35047,2014,"San Miguel County, New Mexico",0.8535954474909467,5.69213313161876,21.240588637919235,0.4771029555050341,0.17224206993612645,0.1496156760853091,0.0793547688643499,0.07069394825159683,9665,12213735014,28899,3.0559139096394037,-0.15829791231370458
1823,35053,2014,"Socorro County, New Mexico",0.8333333333333334,7.6345840130505715,19.30466409927257,0.36303692539562926,0.3296910324039186,0.09024114544084401,0.0619819140919367,0.03560663149962321,5436,17214578419,17608,2.9603467298897432,-0.1823215567939546
1824,35055,2014,"Taos County, New Mexico",0.7646311383511473,13.936143984220909,20.89812210831897,0.35069386390235746,0.3381541548236081,0.13818759404781808,0.04656411971242267,0.047901688680822604,13379,5705972049,32956,3.039659303657293,-0.26836173352794723
1827,35061,2014,"Valencia County, New Mexico",0.8576951399116347,12.946512355333125,29.822322726538523,0.22224343310934636,0.26336285888821015,0.2554978619425779,0.1196930360415394,0.08468234575442883,27160,2761374823,76480,3.395257197870557,-0.15350655742173536
1828,36001,2014,"Albany County, New York",0.8314940177381801,6.767163094805667,19.660666372837845,0.27303814713896457,0.43309945504087194,0.13239782016348775,0.024196185286103542,0.0182425068119891,148606,1354075097,306124,2.97862000899902,-0.1845311749172122
1830,36005,2014,"Bronx County, New York",0.25041437718541393,14.969815731786346,30.280505051878645,0.041285241366448046,0.0996569115041497,0.08264624972801592,0.0276063846321221,0.03453226508346026,528504,109002908,1413566,3.410504107818479,-1.384638224529823
1831,36007,2014,"Broome County, New York",0.8451069345430978,8.583690987124463,18.598561207952883,0.37808324614255995,0.39816718981130717,0.08454498442592392,0.018857259684189005,0.03310844126949766,84865,1827925590,198797,2.9230842233160135,-0.16829210987656262
1834,36013,2014,"Chautauqua County, New York",0.8564680758650645,8.458142834620842,18.24910070155216,0.44818299206788415,0.30368935620734183,0.1002029145914038,0.03729939125622579,0.03881202730123593,55256,2745973888,133556,2.9041158021870888,-0.1549382346912852
1837,36019,2014,"Clinton County, New York",0.8516204040110449,7.267652227850718,21.390910817140327,0.3666432296244214,0.36101833948555695,0.11554461826917443,0.02853459893361458,0.05396378976973106,34405,2688025372,81829,3.0629661036342357,-0.16061438663142158
1838,36021,2014,"Columbia County, New York",0.8188611360963122,7.866106200160722,25.778383142376413,0.29329080591922263,0.31213143937989096,0.1785409635426325,0.06768534658606239,0.0741386344249527,28906,1643935433,62525,3.249536278025845,-0.19984076250075766
1839,36023,2014,"Cortland County, New York",0.8354299577679936,7.0353145199432445,21.538885272171868,0.3680621846447566,0.2676030728669485,0.17255329787717624,0.06177553525160234,0.037728987681258236,22258,1291814118,49231,3.0698599188650317,-0.17980876717419997
1840,36025,2014,"Delaware County, New York",0.8077422707196674,10.097356198642373,23.97523740834235,0.3482882686436982,0.27006105538595726,0.1646860008722198,0.06154600959441779,0.06241822939380724,19245,3735950695,47223,3.177021523049665,-0.21351224322499235
1841,36027,2014,"Dutchess County, New York",0.8173666997390953,9.260443240300557,29.30522307318777,0.22203613325654006,0.2948861741792719,0.16796507926884718,0.08638485555791324,0.11828942980993665,136065,2060680454,297388,3.3777657620198016,-0.20166744792932365
1842,36029,2014,"Erie County, New York",0.8598880504364236,7.942786174377973,20.48365953215762,0.28002838838378025,0.42599119576476,0.1603416196723827,0.029829381977212566,0.02014999808186596,422869,2700574231,920694,3.019627472302125,-0.15095307211907794
1844,36033,2014,"Franklin County, New York",0.8204728500909327,8.793753121169475,20.948611931482574,0.40364541078479094,0.3079668992373844,0.10184433987776516,0.04364757423332793,0.05857536913840662,19245,4219272762,51508,3.0420723879192892,-0.19787445846815868
1845,36035,2014,"Fulton County, New York",0.8754030205328356,10.015287669189753,23.449798469272224,0.3692846204331656,0.3250929774666375,0.11240428790199081,0.06720630059068038,0.09214613870050317,23572,1283235713,54870,3.154861900794473,-0.13307090377112174
1847,36039,2014,"Greene County, New York",0.8582656536547026,9.954605896648172,27.538823939975572,0.28316465338992275,0.30264446620959845,0.1590488627707041,0.09467841984982044,0.09598432908912831,19085,1676139915,48618,3.315596788684089,-0.1528416077722697
1848,36041,2014,"Hamilton County, New York",0.8232189973614775,7.431490942870414,25.70127504553734,0.4048140043763676,0.17177242888402625,0.1400437636761488,0.08807439824945296,0.0962800875273523,1895,4447984875,4783,3.246540603337329,-0.19453301727294406
1851,36047,2014,"Kings County, New York",0.20880624285572846,10.616209868965333,33.43340156458222,0.030564171018020492,0.0776111394657977,0.06848778536187747,0.0289255194048881,0.03781518103688415,1111030,180816789,2570801,3.509555447112719,-1.5663485246862798
1857,36059,2014,"Nassau County, New York",0.7325158761907143,7.092031905224381,28.430239034061795,0.17869558140246997,0.2677943757443702,0.18796727108048303,0.07134188892344934,0.08998841240243613,639952,737654603,1350601,3.3474533334383896,-0.3112702643452946
1858,36061,2014,"New York County, New York",0.07132256376856469,8.190241737807455,36.45531452742291,0.00816800892519115,0.024963115666502736,0.026018391226748407,0.012692235611965492,0.016175022294111212,842931,58678308,1618398,3.5960872510478894,-2.640542539233336
1860,36065,2014,"Oneida County, New York",0.8706576360061176,7.9827581628769435,19.791567464611923,0.3726860079003219,0.3637702204575688,0.12800958599469928,0.03869939173614143,0.03516557165632584,100694,3140111003,233944,2.985255961359789,-0.13850644942932666
1863,36071,2014,"Orange County, New York",0.8002760715857239,7.970568547429337,31.826102753652556,0.23504920280947114,0.2565464754974333,0.15373020922776606,0.08545783631185871,0.1533163249547507,165899,2102290140,374518,3.460286794389974,-0.22279852136173525
1864,36073,2014,"Orleans County, New York",0.886259001298548,10.50575762187389,25.00439367311072,0.3377603380621793,0.2626018714156354,0.18702082704497433,0.10286749169936614,0.07153637186839722,16942,1013367012,42492,3.219051556350948,-0.12074604457406563
1865,36075,2014,"Oswego County, New York",0.8769927100857166,10.257546574852135,24.191994309363682,0.29694050306352787,0.29804901644630766,0.21319735569171236,0.08531522089648501,0.04151886488229603,49932,2464742025,121659,3.1860217647690723,-0.13125659897549757
1867,36079,2014,"Putnam County, New York",0.8037556958662825,7.821729668440591,34.688002303097186,0.1653728032758915,0.21717710288346698,0.20600153557413411,0.14664732980720013,0.15379201501450265,48939,596504151,99697,3.5463938722118162,-0.2184599168410695
1868,36081,2014,"Queens County, New York",0.3469165972046394,9.484816927073982,32.97426300050334,0.04708647519856006,0.11919331366421336,0.12213106080243408,0.05015819758630967,0.05490266892288754,1054533,281701329,2280602,3.4957273481035194,-1.05867088180202
1869,36083,2014,"Rensselaer County, New York",0.8572430543829799,8.361046223950842,22.91884779107225,0.232626837991787,0.4140813352761955,0.1921314081335276,0.054431050470260964,0.027857994436349186,76991,1689791499,159600,3.1319596196872888,-0.1540337898790113
1870,36085,2014,"Richmond County, New York",0.6041196790345486,7.649691124165411,32.04291122310965,0.11656930829593602,0.22156090956953392,0.14690500664376865,0.06589114247749893,0.11266327374833905,203511,150664996,471522,3.4670759802169395,-0.5039829565783362
1871,36087,2014,"Rockland County, New York",0.7658731288064204,8.110835390659211,28.017200500064664,0.2247371538575448,0.28698356286095067,0.16217236783651712,0.07920924033762772,0.10566414926699244,140552,449487517,318186,3.332818625141739,-0.2667387511494608
1873,36091,2014,"Saratoga County, New York",0.8760030225612608,6.340594715480825,24.772664875571156,0.22416032833797725,0.37929249190451086,0.2455945477822125,0.07436553957376309,0.03661796822049853,111164,2097880089,222512,3.2097408225174724,-0.13238573763930006
1879,36103,2014,"Suffolk County, New York",0.833450312756185,7.079491930830607,27.791960790900266,0.21789405563172395,0.32044776400312136,0.19714761821343205,0.07570350401971274,0.0938917450026856,712376,2361661506,1500373,3.324746798692496,-0.1821811913382242
1880,36105,2014,"Sullivan County, New York",0.8386516118474882,12.731394030978466,28.86501720225459,0.2611261872455902,0.32781546811397555,0.16702849389416555,0.05057666214382632,0.12025101763907733,30555,2507457698,76892,3.3626303844681877,-0.17595990088830657
1883,36111,2014,"Ulster County, New York",0.8264178315445235,10.150506056951073,27.398355638917486,0.24287404815805722,0.32567143445153324,0.1881817246346985,0.06592148590244906,0.08943455443506894,81339,2911755329,181598,3.310482998414968,-0.19065478403228991
1886,36117,2014,"Wayne County, New York",0.8937283880441476,7.367634500426985,24.272340856188645,0.2682695810564663,0.33197328476017,0.24099574984820887,0.07752276867030966,0.04114146933819065,42222,1563903206,92887,3.1893374656926676,-0.11235336647563518
1887,36119,2014,"Westchester County, New York",0.6337725339479007,8.104887245015902,26.032665597582632,0.1711973709700383,0.25518208786617713,0.1626712288801182,0.05677481695518932,0.05861635161408529,446493,1115032412,962319,3.2593521185879926,-0.45606516818357534
1888,36121,2014,"Wyoming County, New York",0.8712702939885915,7.370995109292345,26.457663451232584,0.30390166892196663,0.2727221470455571,0.17856337392873253,0.09613216057735678,0.09556833558863329,18232,1535218807,41679,3.2755458498456194,-0.13780302422190369
1896,37013,2014,"Beaufort County, North Carolina",0.8935970388376333,12.936616722597721,24.213400669446237,0.3893820416524411,0.26505064299533404,0.1617161716171617,0.09377489473085239,0.05906452714236941,18101,2143054135,47587,3.186906226572861,-0.11250034497745158
1899,37019,2014,"Brunswick County, North Carolina",0.853204606257997,13.158880716215418,23.424717801744727,0.2643192145998882,0.4078151199241817,0.1810405579451289,0.06298753371728512,0.050448348764307066,42985,2199318070,112907,3.1537917811680254,-0.15875589359736197
1901,37023,2014,"Burke County, North Carolina",0.8954995123310575,13.08914115786741,21.627814569536422,0.30922221585372844,0.4139107009801112,0.15681779102424487,0.05115492634836935,0.042557459735198026,35885,1313431687,90164,3.073980197853285,-0.11037360205878574
1902,37025,2014,"Cabarrus County, North Carolina",0.8783057277131432,11.11111111111111,26.39698843496934,0.21824227788243922,0.36608463668432567,0.23447674198075635,0.10015045959717288,0.0584263696248625,82773,936894773,184855,3.273249929212308,-0.12976053671730622
1908,37037,2014,"Chatham County, North Carolina",0.8127065607200619,9.755416226953876,27.36156483161928,0.1925343064583571,0.34184817729121525,0.23183943437107993,0.10149389896225339,0.07480898620139126,28442,1767037032,66050,3.309139285256959,-0.20738516851031583
1912,37045,2014,"Cleveland County, North Carolina",0.9101850653552478,13.533573505794521,23.93465218096319,0.2815439846964178,0.4005398181389377,0.15505358874243338,0.06524986242498887,0.06724142449097247,38635,1202562622,97464,3.1753272909220134,-0.09410733162556567
1913,37047,2014,"Columbus County, North Carolina",0.9170475542156958,10.625616397238542,24.19046424090339,0.2884947883218891,0.3424887615472015,0.22872103937163463,0.06140394210344317,0.06318233463419454,20566,2425879846,57512,3.185958515876534,-0.0865959496016874
1922,37065,2014,"Edgecombe County, North Carolina",0.8735385349558578,16.8980153722611,21.677729751981065,0.34440687931794794,0.35557842128472733,0.16595619579597237,0.03513155960605615,0.05115390268998971,20955,1308600778,55779,3.076285454851282,-0.13520303480483534
1926,37073,2014,"Gates County, North Carolina",0.8900629953261532,12.628046626633699,36.03632927341453,0.1854522975479085,0.20008242324335462,0.23717288275293633,0.15557387183185659,0.20296723676076653,4921,881747778,11877,3.584527576093839,-0.11646303749548644
1927,37075,2014,"Graham County, North Carolina",0.8735332464146024,10.162130862767805,23.065414057063325,0.366120218579235,0.3237704918032787,0.14583333333333334,0.040983606557377046,0.10484972677595629,3068,756479703,8743,3.138334268596467,-0.1352090889822444
1928,37077,2014,"Granville County, North Carolina",0.8941372247823861,9.97998716157535,28.48310291858679,0.1893686227331462,0.3281201265427973,0.2606157822038052,0.12342378469901528,0.08470347101546138,23436,1374998246,57955,3.349311031402144,-0.11189602030550733
1934,37089,2014,"Henderson County, North Carolina",0.8627076657348697,8.31353919239905,21.725719513401245,0.27858712265953384,0.45034868169659914,0.14491784486052733,0.04960355368742835,0.04243886129155522,44001,966236940,108642,3.07849678974693,-0.14767938719100074
1935,37091,2014,"Hertford County, North Carolina",0.9008097165991903,16.314779270633398,24.294982126307428,0.37523689197725835,0.30890713834491473,0.11054958938723942,0.05975994946304485,0.0998104864181933,7904,914421009,24460,3.190269832163314,-0.10446123502168228
1936,37093,2014,"Hoke County, North Carolina",0.8868368547603213,13.545939294503691,25.661595078545535,0.16350921141902824,0.37268409790720736,0.2930953499295444,0.08256354052502479,0.03830697771515057,19547,1012029741,50034,3.2449955193188584,-0.1200942428338981
1939,37099,2014,"Jackson County, North Carolina",0.8778484530352622,8.174715536678727,19.363190817050363,0.3878444971710166,0.3439800450203809,0.12849060047453914,0.04599379448804526,0.03711139502342277,16193,1271085218,40598,2.96337388319823,-0.13028130498837062
1942,37105,2014,"Lee County, North Carolina",0.8917719494642572,11.238427947598254,23.5423649709364,0.31701487616928337,0.3305723822474966,0.15984670540239831,0.10166069147401821,0.062142003543907365,25012,660335347,59096,3.158801562840827,-0.11454484112482335
